N_n,M_u,T_q,T_r,I_o
0.027777777777777776,231.6993,2.8760000000000003,273.0,27.2817
0.027777777777777776,114.0685,2.79,146.0,15.8844
0.027777777777777776,150.5783,2.7030000000000003,277.0,17.9299
0.027777777777777776,240.2994,2.62,346.0,30.1411
0.027777777777777776,285.82,2.528,342.0,21.0202
0.027777777777777776,319.9765,2.444,425.0,35.896
0.027777777777777776,293.1721,2.356,329.0,20.9515
0.027777777777777776,140.3721,2.269,289.0,17.3008
0.027777777777777776,158.6455,2.197,305.0,17.1355
0.027777777777777776,187.7436,2.106,324.0,15.2644
0.027777777777777776,142.4539,2.018,280.0,16.2031
0.027777777777777776,98.4282,1.948,154.0,14.2385
0.027777777777777776,103.5686,3.469,111.0,12.729
0.027777777777777776,115.8712,3.364,185.0,15.1617
0.027777777777777776,90.6391,3.279,165.0,12.7753
0.027777777777777776,143.2034,3.2030000000000003,173.0,17.787
0.027777777777777776,93.5594,3.096,146.0,15.2078
0.027777777777777776,0.0,3.027,3.0,0.0
0.027777777777777776,0.0,3.3760000000000003,3.0,0.0
0.027777777777777776,93.1008,3.289,158.0,13.9031
0.027777777777777776,179.9556,3.187,307.0,20.83
0.027777777777777776,79.8693,3.102,98.0,10.6837
0.027777777777777776,85.973,3.0410000000000004,97.0,12.2811
0.027777777777777776,201.7494,2.947,363.0,25.9348
0.027777777777777776,237.9141,2.855,386.0,20.0691
0.027777777777777776,253.5187,2.753,369.0,32.3402
0.027777777777777776,190.2264,2.674,344.0,16.5296
0.027777777777777776,231.1582,2.584,374.0,26.8427
0.027777777777777776,180.8787,2.492,309.0,17.5782
0.027777777777777776,287.1625,1.944,358.0,19.8487
0.027777777777777776,176.6235,3.384,313.0,16.2841
0.027777777777777776,139.4149,3.304,302.0,15.0229
0.027777777777777776,240.9686,3.208,373.0,20.8931
0.027777777777777776,166.8421,3.159,298.0,21.5821
0.027777777777777776,10.3418,3.017,2.0,0.0134
0.027777777777777776,166.9732,2.963,292.0,22.0199
0.027777777777777776,144.9374,2.839,343.0,14.1673
0.027777777777777776,139.453,2.766,358.0,13.0823
0.027777777777777776,198.5672,2.668,317.0,25.8104
0.027777777777777776,225.6179,2.555,362.0,20.0207
0.027777777777777776,244.5252,2.879,259.0,26.1773
0.027777777777777776,253.1868,2.783,392.0,31.981
0.027777777777777776,174.1328,2.694,337.0,16.1943
0.027777777777777776,218.8364,2.602,351.0,27.6621
0.027777777777777776,159.9925,2.514,302.0,18.405
0.027777777777777776,238.1867,2.421,425.0,24.0161
0.027777777777777776,181.7849,2.336,356.0,21.728
0.027777777777777776,133.8508,2.258,296.0,14.6796
0.027777777777777776,223.6035,3.482,367.0,28.2627
0.027777777777777776,0.0,3.409,3.0,0.0
0.027777777777777776,236.8694,3.332,366.0,27.9992
0.027777777777777776,229.8558,3.235,370.0,30.4977
0.027777777777777776,255.1401,3.151,400.0,27.2078
0.027777777777777776,156.6526,3.056,317.0,16.1578
0.027777777777777776,227.5471,2.989,375.0,24.1114
0.027777777777777776,0.0,2.895,2.0,0.0
0.027777777777777776,136.1189,2.7910000000000004,274.0,13.3485
0.027777777777777776,191.5577,2.708,297.0,26.2071
0.027777777777777776,210.716,2.612,357.0,19.2417
0.027777777777777776,173.3571,2.516,328.0,15.8268
0.027777777777777776,174.6277,2.434,292.0,17.7769
0.027777777777777776,186.2725,2.333,349.0,13.1907
0.027777777777777776,158.8538,2.248,270.0,20.2832
0.027777777777777776,239.4491,2.155,344.0,22.6258
0.027777777777777776,190.0501,2.115,322.0,20.8468
0.027777777777777776,245.6297,3.771,392.0,32.3193
0.027777777777777776,229.1953,3.679,361.0,26.5609
0.027777777777777776,381.7676,3.599,528.0,47.3039
0.027777777777777776,187.4459,3.515,245.0,25.0962
0.027777777777777776,433.0563,3.44,579.0,55.2201
0.027777777777777776,172.4182,3.3680000000000003,223.0,23.4718
0.027777777777777776,214.7889,3.302,329.0,19.2038
0.027777777777777776,221.1996,3.198,235.0,24.1694
0.027777777777777776,119.3271,3.069,116.0,13.6374
0.027777777777777776,236.6167,3.377,365.0,32.6704
0.027777777777777776,230.7916,3.275,366.0,27.3687
0.027777777777777776,253.9175,3.185,386.0,27.1702
0.027777777777777776,162.5197,3.095,340.0,16.7393
0.027777777777777776,230.3067,3.007,374.0,24.3864
0.027777777777777776,164.7077,2.93,287.0,17.9177
0.027777777777777776,132.5266,2.833,271.0,13.1683
0.027777777777777776,221.8345,2.757,358.0,23.9523
0.027777777777777776,180.7683,2.6630000000000003,309.0,21.4859
0.027777777777777776,125.0848,2.574,241.0,14.5593
0.027777777777777776,164.6628,2.132,285.0,19.3374
0.027777777777777776,0.0,3.986,3.0,0.0
0.027777777777777776,232.1677,3.898,286.0,32.5628
0.027777777777777776,115.7084,3.816,141.0,16.1675
0.027777777777777776,135.7379,3.716,265.0,15.3328
0.027777777777777776,153.939,3.62,261.0,17.5533
0.027777777777777776,116.5008,3.54,240.0,12.1811
0.027777777777777776,140.69899999999998,3.4560000000000004,285.0,13.4487
0.027777777777777776,122.5545,3.362,255.0,13.4489
0.027777777777777776,256.512,3.263,386.0,33.4611
0.027777777777777776,175.8846,3.573,327.0,16.428
0.027777777777777776,242.0728,3.512,256.0,27.0821
0.027777777777777776,101.7602,3.408,136.0,14.1617
0.027777777777777776,132.7464,3.346,167.0,20.141
0.027777777777777776,79.9224,3.244,124.0,12.1819
0.027777777777777776,85.6392,3.152,109.0,12.8711
0.027777777777777776,88.3548,3.063,105.0,12.856
0.027777777777777776,241.8849,2.966,402.0,32.7257
0.027777777777777776,231.8085,2.909,402.0,26.3184
0.027777777777777776,259.3355,2.814,404.0,27.1523
0.027777777777777776,168.3289,2.721,338.0,16.0829
0.027777777777777776,224.3669,4.148,389.0,20.6519
0.027777777777777776,173.3202,4.063,332.0,20.7988
0.027777777777777776,148.1504,3.966,317.0,13.4935
0.027777777777777776,104.5168,3.875,101.0,11.9046
0.027777777777777776,166.8496,3.819,201.0,18.0446
0.027777777777777776,202.6398,3.692,236.0,25.3699
0.027777777777777776,166.0056,4.0539999999999985,302.0,19.535
0.027777777777777776,160.58100000000005,3.959,283.0,20.3509
0.027777777777777776,168.5712,3.873,296.0,17.1366
0.027777777777777776,455.4947,3.791,568.0,48.4691
0.027777777777777776,210.7276,3.711,414.0,18.7083
0.027777777777777776,178.8574,3.66,368.0,17.3137
0.027777777777777776,228.686,3.569,475.0,17.4224
0.027777777777777776,9.9762,3.478,5.0,0.0103
0.027777777777777776,166.9927,3.393,382.0,16.7005
0.027777777777777776,158.0273,3.302,339.0,14.2915
0.027777777777777776,179.2183,3.209,355.0,20.3211
0.027777777777777776,111.5135,3.13,130.0,12.0522
0.027777777777777776,898.8939999999999,3.074,1401.0,14.9633
0.027777777777777776,244.0492,2.979,456.0,24.5387
0.027777777777777776,209.592,2.908,439.0,20.8208
0.027777777777777776,129.9956,2.81,148.0,15.9012
0.027777777777777776,138.662,4.073,281.0,13.3167
0.027777777777777776,131.0902,3.984,260.0,12.95
0.027777777777777776,93.048,3.922,117.0,13.6104
0.027777777777777776,232.8422,4.295,376.0,24.4988
0.027777777777777776,168.1326,4.197,291.0,19.5947
0.027777777777777776,249.0754,4.105,417.0,27.6073
0.027777777777777776,245.6985,4.024,413.0,26.337
0.027777777777777776,282.75,3.947,468.0,33.7754
0.027777777777777776,206.0775,3.851,404.0,16.4778
0.027777777777777776,246.3336,3.772,436.0,24.4712
0.027777777777777776,146.6199,3.69,355.0,13.1823
0.027777777777777776,90.9653,3.591,112.0,11.4268
0.027777777777777776,227.117,3.514,361.0,24.6412
0.027777777777777776,172.9314,3.435,291.0,20.3266
0.027777777777777776,173.6413,3.3480000000000003,224.0,25.5411
0.027777777777777776,194.3028,3.258,313.0,19.8863
0.027777777777777776,184.4526,3.179,317.0,21.5688
0.027777777777777776,165.0549,3.096,160.0,18.4387
0.027777777777777776,151.6508,3.012,189.0,20.0214
0.027777777777777776,127.6854,2.322,252.0,16.6924
0.027777777777777776,251.3147,2.224,267.0,27.6106
0.027777777777777776,125.2729,2.26,220.0,15.2036
0.027777777777777776,209.4781,4.107,359.0,25.8626
0.027777777777777776,216.7774,4.012,386.0,20.0403
0.027777777777777776,130.8964,3.937,146.0,12.9366
0.027777777777777776,204.6212,3.859,313.0,17.4365
0.027777777777777776,144.7319,3.776,275.0,17.8279
0.027777777777777776,154.339,3.683,318.0,13.4174
0.027777777777777776,201.4245,3.608,222.0,26.1495
0.027777777777777776,194.1354,3.524,209.0,24.5614
0.027777777777777776,192.0878,3.4530000000000003,365.0,21.115
0.027777777777777776,170.6832,3.37,382.0,13.1215
0.027777777777777776,178.4896,3.2880000000000003,344.0,22.1506
0.027777777777777776,147.3933,3.202,368.0,13.8294
0.027777777777777776,145.8985,3.136,347.0,13.3748
0.027777777777777776,259.2619,3.036,386.0,33.3683
0.027777777777777776,178.8737,2.954,329.0,16.2277
0.027777777777777776,154.2045,2.709,274.0,17.1581
0.027777777777777776,151.6596,3.049,278.0,16.9334
0.027777777777777776,219.9619,2.965,350.0,26.5616
0.027777777777777776,134.8393,2.859,261.0,14.1523
0.027777777777777776,192.0722,2.784,355.0,18.7075
0.027777777777777776,184.391,2.7030000000000003,292.0,25.4444
0.027777777777777776,152.6019,4.223,275.0,17.48
0.027777777777777776,199.6401,4.128,306.0,16.6257
0.027777777777777776,143.5889,4.043,263.0,17.6574
0.027777777777777776,127.598,3.951,147.0,15.7437
0.027777777777777776,226.2038,3.911,426.0,26.8436
0.027777777777777776,243.0889,3.827,410.0,20.9545
0.027777777777777776,190.8614,3.745,398.0,16.948
0.027777777777777776,174.5198,3.65,328.0,21.3848
0.027777777777777776,154.4992,3.564,338.0,13.8998
0.027777777777777776,159.4651,3.47,347.0,18.2683
0.027777777777777776,10.6842,3.389,4.0,0.0126
0.027777777777777776,169.1019,3.2430000000000003,354.0,19.5012
0.027777777777777776,252.3715,3.162,420.0,27.6974
0.027777777777777776,241.5014,3.082,425.0,28.3704
0.027777777777777776,280.899,2.977,488.0,32.7713
0.027777777777777776,208.1521,2.909,420.0,16.7649
0.027777777777777776,241.7357,2.814,464.0,24.1538
0.027777777777777776,200.5718,2.727,390.0,20.5249
0.027777777777777776,140.4316,2.6830000000000003,338.0,14.0718
0.027777777777777776,178.8988,2.577,374.0,20.6428
0.027777777777777776,10.296,2.487,3.0,0.0138
0.027777777777777776,152.4735,2.384,347.0,13.6797
0.027777777777777776,434.8317,2.32,561.0,42.2002
0.027777777777777776,0.0085,4.176,2.0,0.006
0.027777777777777776,440.4763,4.13,585.0,54.9545
0.027777777777777776,0.0073,4.037,2.0,0.006
0.027777777777777776,435.6068,3.932,574.0,55.1555
0.027777777777777776,0.0069,3.855,2.0,0.0057
0.027777777777777776,403.0811,3.751,551.0,54.5964
0.027777777777777776,4.3869,3.662,4.0,0.0096
0.027777777777777776,152.4453,3.589,301.0,16.381
0.027777777777777776,135.6691,3.514,246.0,17.526
0.027777777777777776,4.413,3.424,4.0,0.0096
0.027777777777777776,123.5824,3.358,280.0,13.0783
0.027777777777777776,232.5792,3.264,385.0,24.7583
0.027777777777777776,206.9106,3.1660000000000004,407.0,18.5956
0.027777777777777776,107.684,3.1,121.0,11.6176
0.027777777777777776,4.4258,3.003,4.0,0.0096
0.027777777777777776,138.4571,2.919,272.0,11.4662
0.027777777777777776,104.7862,2.842,239.0,12.2315
0.027777777777777776,161.4637,2.809,330.0,13.4191
0.027777777777777776,146.6627,2.6910000000000003,223.0,20.9275
0.027777777777777776,153.1069,2.594,284.0,13.6778
0.027777777777777776,139.4153,2.52,281.0,13.0729
0.027777777777777776,147.6783,2.406,285.0,15.8544
0.027777777777777776,136.2861,4.407,249.0,18.0163
0.027777777777777776,4.5412,4.39,4.0,0.0107
0.027777777777777776,109.3701,4.291,234.0,11.1701
0.027777777777777776,108.8602,4.204,218.0,12.1927
0.027777777777777776,120.4916,4.124,235.0,13.6435
0.027777777777777776,153.675,4.035,266.0,19.6247
0.027777777777777776,120.6684,4.9830000000000005,215.0,13.798
0.027777777777777776,114.6682,3.914,195.0,12.8873
0.027777777777777776,198.2593,3.814,361.0,25.8845
0.027777777777777776,170.0191,3.724,305.0,16.7443
0.027777777777777776,162.5795,3.624,306.0,18.4169
0.027777777777777776,202.98,3.55,318.0,17.4074
0.027777777777777776,154.8142,3.458,293.0,17.8434
0.027777777777777776,4.3754,3.3710000000000004,4.0,0.0107
0.027777777777777776,130.6423,3.293,251.0,13.577
0.027777777777777776,4.4518,3.2110000000000003,4.0,0.0107
0.027777777777777776,123.6815,3.127,244.0,12.1088
0.027777777777777776,113.6291,3.034,231.0,12.3177
0.027777777777777776,162.974,3.128,304.0,16.3518
0.027777777777777776,162.6947,3.045,245.0,22.0881
0.027777777777777776,137.0443,2.942,289.0,15.0135
0.027777777777777776,131.2509,2.583,272.0,13.6066
0.027777777777777776,178.4867,4.744,302.0,21.2539
0.027777777777777776,624.6714,4.699,1268.0,21.941
0.027777777777777776,568.8126,4.562,1046.0,50.1549
0.027777777777777776,337.3918,4.516,681.0,20.3097
0.027777777777777776,108.9092,4.4,114.0,12.7522
0.027777777777777776,158.8537,4.352,171.0,14.3638
0.027777777777777776,0.0,4.276,3.0,0.0
0.027777777777777776,162.0779,4.172,174.0,14.7549
0.027777777777777776,138.6763,4.1160000000000005,162.0,15.4515
0.027777777777777776,162.9155,4.013,139.0,15.1871
0.027777777777777776,163.2949,3.93,188.0,16.2057
0.027777777777777776,150.0085,3.841,138.0,15.3205
0.027777777777777776,263.6789,3.76,681.0,21.6043
0.027777777777777776,465.9335,3.688,888.0,39.6608
0.027777777777777776,162.171,3.595,270.0,20.0433
0.027777777777777776,346.8041,3.507,846.0,22.3547
0.027777777777777776,522.4064,3.447,1193.0,20.3549
0.027777777777777776,1684.5043,3.364,2124.0,20.3238
0.027777777777777776,674.6865,3.295,1390.0,24.6233
0.027777777777777776,1428.1923,3.197,2160.0,20.7563
0.027777777777777776,147.6595,3.131,194.0,20.1932
0.027777777777777776,343.327,3.032,356.0,27.5651
0.027777777777777776,149.3169,2.952,140.0,15.7959
0.027777777777777776,168.2769,2.9,194.0,18.8176
0.027777777777777776,149.1135,3.817,178.0,18.4493
0.027777777777777776,155.6234,4.619,158.0,17.4912
0.027777777777777776,172.2841,4.551,206.0,21.0736
0.027777777777777776,159.8026,4.482,152.0,18.8412
0.027777777777777776,189.8604,4.399,334.0,20.7307
0.027777777777777776,413.1356,4.305,644.0,40.6173
0.027777777777777776,153.6589,4.226,176.0,19.9036
0.027777777777777776,245.7494,4.147,520.0,22.6174
0.027777777777777776,288.5811,4.018,654.0,19.6606
0.027777777777777776,663.2893,4.918,931.0,19.639
0.027777777777777776,273.6663,3.806,618.0,24.2299
0.027777777777777776,503.8391,3.725,721.0,20.514
0.027777777777777776,211.9367,3.654,429.0,24.3105
0.027777777777777776,250.9304,3.5580000000000003,492.0,28.9986
0.027777777777777776,206.2136,3.472,424.0,19.3835
0.027777777777777776,359.5582,3.392,549.0,37.5707
0.027777777777777776,332.5279,3.309,441.0,20.6115
0.027777777777777776,167.7177,3.229,301.0,20.5193
0.027777777777777776,241.1941,3.134,402.0,17.5146
0.027777777777777776,289.3282,3.051,437.0,33.5304
0.027777777777777776,201.8052,2.989,354.0,16.2626
0.027777777777777776,154.041,2.908,320.0,15.7395
0.027777777777777776,169.859,2.8310000000000004,306.0,19.9532
0.027777777777777776,231.9627,2.742,403.0,17.3757
0.027777777777777776,296.5832,2.653,443.0,35.0227
0.027777777777777776,187.8207,2.595,325.0,16.2796
0.027777777777777776,140.6792,4.601,286.0,15.5583
0.027777777777777776,147.8077,4.519,290.0,17.5087
0.027777777777777776,238.3342,4.417,366.0,17.6641
0.027777777777777776,294.1989,4.322,445.0,34.5797
0.027777777777777776,190.3337,4.243,338.0,15.7599
0.027777777777777776,149.1784,4.158,290.0,16.2165
0.027777777777777776,221.9122,4.0760000000000005,360.0,24.985
0.027777777777777776,148.8215,4.0139999999999985,206.0,17.0201
0.027777777777777776,147.9612,3.917,332.0,14.9887
0.027777777777777776,145.0213,3.838,306.0,15.7913
0.027777777777777776,0.0,3.751,3.0,0.0
0.027777777777777776,211.3842,3.64,347.0,24.735
0.027777777777777776,147.8977,3.562,217.0,21.8624
0.027777777777777776,139.4028,3.488,309.0,14.7999
0.027777777777777776,153.89700000000005,3.401,312.0,15.5709
0.027777777777777776,0.0,3.346,3.0,0.0
0.027777777777777776,204.3116,3.2460000000000004,340.0,23.8469
0.027777777777777776,148.3755,3.156,200.0,18.392
0.027777777777777776,142.4618,3.073,318.0,15.1365
0.027777777777777776,149.8355,3.017,310.0,15.3848
0.027777777777777776,0.0,2.922,3.0,0.0
0.027777777777777776,176.6399,2.824,200.0,17.1262
0.027777777777777776,356.0835,2.7460000000000004,595.0,18.0863
0.027777777777777776,321.5035,2.546,566.0,26.5685
0.027777777777777776,197.3712,4.556,357.0,18.3939
0.027777777777777776,213.6012,4.49,215.0,17.5443
0.027777777777777776,388.6815,4.4030000000000005,420.0,36.1066
0.027777777777777776,200.056,4.3260000000000005,351.0,18.8269
0.027777777777777776,109.6668,4.2639999999999985,124.0,11.6841
0.027777777777777776,105.732,4.166,198.0,15.1747
0.027777777777777776,157.2944,4.086,319.0,15.4865
0.027777777777777776,6.2335,3.984,5.0,0.0134
0.027777777777777776,208.591,3.901,302.0,24.8748
0.027777777777777776,156.7221,3.811,220.0,21.5406
0.027777777777777776,145.6409,3.735,340.0,15.0906
0.027777777777777776,161.8404,3.683,340.0,16.514
0.027777777777777776,6.4265,3.589,4.0,0.0134
0.027777777777777776,134.8137,3.504,174.0,13.5235
0.027777777777777776,347.4091,3.423,392.0,19.5941
0.027777777777777776,234.9523,3.344,394.0,17.8265
0.027777777777777776,277.6022,3.29,446.0,18.4619
0.027777777777777776,826.424,3.213,871.0,20.2634
0.027777777777777776,332.0574,3.115,448.0,18.8553
0.027777777777777776,152.9527,3.027,202.0,15.3799
0.027777777777777776,186.954,2.962,216.0,17.709
0.027777777777777776,130.3006,2.863,250.0,16.5728
0.027777777777777776,434.8097,2.781,438.0,46.3188
0.027777777777777776,259.7074,2.695,480.0,18.7977
0.027777777777777776,140.0684,2.613,168.0,14.1456
0.027777777777777776,188.2015,4.691,350.0,17.0033
0.027777777777777776,161.6571,4.612,343.0,15.1991
0.027777777777777776,226.2008,4.55,387.0,25.8502
0.027777777777777776,181.6133,4.471,217.0,17.4279
0.027777777777777776,208.1778,4.428,233.0,16.5086
0.027777777777777776,130.1825,5.249,158.0,13.5044
0.027777777777777776,313.2294,5.167000000000002,612.0,39.7299
0.027777777777777776,214.4694,4.151,533.0,15.9773
0.027777777777777776,225.397,4.075,505.0,22.9605
0.027777777777777776,277.7788,3.994,562.0,17.4551
0.027777777777777776,181.3777,3.904,356.0,16.4589
0.027777777777777776,252.9776,3.795,258.0,18.1505
0.027777777777777776,254.1147,3.706,387.0,19.0274
0.027777777777777776,242.4205,3.636,392.0,31.086
0.027777777777777776,190.2214,3.312,227.0,18.1041
0.027777777777777776,183.4108,3.215,346.0,15.2612
0.027777777777777776,187.6519,3.149,227.0,20.6499
0.027777777777777776,183.1925,3.113,220.0,16.663
0.027777777777777776,178.1301,3.009,333.0,15.9607
0.027777777777777776,219.9735,2.92,254.0,19.26
0.027777777777777776,131.6837,2.823,156.0,15.2781
0.027777777777777776,172.8083,2.738,210.0,17.3416
0.027777777777777776,133.8241,2.667,155.0,14.3989
0.027777777777777776,167.4035,2.56,173.0,18.1914
0.027777777777777776,165.8686,2.527,181.0,17.1621
0.027777777777777776,141.1711,4.562,137.0,15.4588
0.027777777777777776,147.8465,4.478,140.0,16.0157
0.027777777777777776,145.8096,4.418,223.0,17.2368
0.027777777777777776,104.8955,4.3439999999999985,136.0,14.946
0.027777777777777776,372.7505,4.325,389.0,32.3821
0.027777777777777776,127.4265,4.185,150.0,17.1121
0.027777777777777776,155.5615,4.129,188.0,17.6577
0.027777777777777776,119.6125,4.057,125.0,12.3126
0.027777777777777776,169.7508,3.936,310.0,18.5184
0.027777777777777776,236.9331,3.865,376.0,18.2475
0.027777777777777776,188.3375,3.791,383.0,17.5304
0.027777777777777776,166.3758,3.707,366.0,16.4833
0.027777777777777776,119.3534,3.616,140.0,11.7283
0.027777777777777776,420.7681,3.537,476.0,46.7449
0.027777777777777776,142.9682,3.452,216.0,18.934
0.027777777777777776,288.0901,3.366,536.0,34.0819
0.027777777777777776,182.8995,3.285,410.0,18.9879
0.027777777777777776,229.55900000000003,3.201,544.0,25.8226
0.027777777777777776,372.8518,3.125,1145.0,17.6327
0.027777777777777776,451.0223,3.045,772.0,23.73
0.027777777777777776,353.2198,2.977,1063.0,27.1913
0.027777777777777776,479.5022,2.907,995.0,20.1469
0.027777777777777776,1609.3402,2.8310000000000004,2685.0,21.9852
0.027777777777777776,222.026,2.756,587.0,18.5647
0.027777777777777776,214.3689,4.925,440.0,16.6795
0.027777777777777776,412.2551,4.789,513.0,44.2497
0.027777777777777776,206.6984,4.747,405.0,18.528
0.027777777777777776,204.0203,4.5310000000000015,378.0,21.3693
0.027777777777777776,197.7323,4.441,432.0,15.0596
0.027777777777777776,185.2455,4.363,360.0,19.4091
0.027777777777777776,309.051,4.258,416.0,18.5718
0.027777777777777776,188.4131,4.16,395.0,16.4266
0.027777777777777776,152.3653,4.122,353.0,16.2068
0.027777777777777776,171.7064,4.044,404.0,17.5325
0.027777777777777776,460.1274,3.934,433.0,47.1282
0.027777777777777776,127.1763,3.843,152.0,18.7296
0.027777777777777776,287.9482,3.768,544.0,33.5504
0.027777777777777776,210.9757,3.713,428.0,18.4281
